DateTime,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,last_1_hour_traffic,last_2_hour_traffic,last_3_hour_traffic,last_4_hour_traffic,last_5_hour_traffic,last_6_hour_traffic,hour,month_day,weekday,month,year,Junction
31-10-2012 04:00,1,297,68,3,360,3,3,272.39,0,0,1,Clear,sky is clear,765,338,265,346,541,1326,1979,4,31,3,10,2012,1
31-10-2012 05:00,1,272,68,3,10,1,1,271.73,0,0,1,Clear,sky is clear,2611,765,338,265,346,541,1326,5,31,3,10,2012,1
31-10-2012 06:00,1,85,68,2,10,2,2,271.54,0,0,1,Clear,sky is clear,5577,2611,765,338,265,346,541,6,31,3,10,2012,1
31-10-2012 07:00,1,152,74,2,360,8,8,271.12,0,0,1,Clear,sky is clear,6908,5577,2611,765,338,265,346,7,31,3,10,2012,1
31-10-2012 08:00,1,94,74,2,350,2,2,271.17,0,0,20,Clouds,few clouds,6079,6908,5577,2611,765,338,265,8,31,3,10,2012,1
31-10-2012 09:00,1,261,74,0,0,7,7,273.11,0,0,20,Clouds,few clouds,5309,6079,6908,5577,2611,765,338,9,31,3,10,2012,1
31-10-2012 10:00,1,241,74,0,0,9,9,276.01,0,0,20,Clouds,few clouds,4567,5309,6079,6908,5577,2611,765,10,31,3,10,2012,1
31-10-2012 11:00,1,139,79,0,0,9,9,278.27,0,0,20,Clouds,few clouds,4804,4567,5309,6079,6908,5577,2611,11,31,3,10,2012,1
31-10-2012 12:00,1,294,79,1,350,9,9,279.84,0,0,20,Clouds,few clouds,5041,4804,4567,5309,6079,6908,5577,12,31,3,10,2012,1
31-10-2012 13:00,1,38,80,1,10,2,2,280.68,0,0,40,Clouds,scattered clouds,5051,5041,4804,4567,5309,6079,6908,13,31,3,10,2012,1
31-10-2012 14:00,1,237,80,3,50,4,4,281.22,0,0,20,Clouds,few clouds,5274,5051,5041,4804,4567,5309,6079,14,31,3,10,2012,1
31-10-2012 15:00,1,16,69,2,80,4,4,281.8,0,0,20,Clouds,few clouds,5936,5274,5051,5041,4804,4567,5309,15,31,3,10,2012,1
31-10-2012 16:00,1,39,64,0,0,7,7,282.2,0,0,40,Clouds,scattered clouds,6128,5936,5274,5051,5041,4804,4567,16,31,3,10,2012,1
31-10-2012 17:00,1,224,59,0,0,7,7,281.48,0,0,20,Clouds,few clouds,5821,6128,5936,5274,5051,5041,4804,17,31,3,10,2012,1
31-10-2012 18:00,1,124,69,0,0,9,9,280,0,0,20,Clouds,few clouds,4040,5821,6128,5936,5274,5051,5041,18,31,3,10,2012,1
31-10-2012 19:00,1,224,69,0,0,2,2,278.48,0,0,20,Clouds,few clouds,2711,4040,5821,6128,5936,5274,5051,19,31,3,10,2012,1
31-10-2012 20:00,1,173,69,2,40,3,3,276.86,0,0,20,Clouds,few clouds,2690,2711,4040,5821,6128,5936,5274,20,31,3,10,2012,1
31-10-2012 21:00,1,179,69,0,0,3,3,275.45,0,0,1,Clear,sky is clear,2539,2690,2711,4040,5821,6128,5936,21,31,3,10,2012,1
31-10-2012 22:00,1,230,55,2,320,9,9,274.05,0,0,1,Clear,sky is clear,1925,2539,2690,2711,4040,5821,6128,22,31,3,10,2012,1
31-10-2012 23:00,1,269,55,2,0,6,6,272.75,0,0,1,Clear,sky is clear,1471,1925,2539,2690,2711,4040,5821,23,31,3,10,2012,1
01-11-2012 00:00,1,221,59,3,20,3,3,271.73,0,0,1,Clear,sky is clear,716,1471,1925,2539,2690,2711,4040,0,1,4,11,2012,1
01-11-2012 01:00,1,270,59,1,10,7,7,270.91,0,0,1,Clear,sky is clear,453,716,1471,1925,2539,2690,2711,1,1,4,11,2012,1
01-11-2012 02:00,1,139,55,2,350,1,1,270.15,0,0,1,Clear,sky is clear,324,453,716,1471,1925,2539,2690,2,1,4,11,2012,1
01-11-2012 03:00,1,114,59,1,0,3,3,269.68,0,0,1,Clear,sky is clear,390,324,453,716,1471,1925,2539,3,1,4,11,2012,1
01-11-2012 04:00,1,63,59,2,10,3,3,269.44,0,0,1,Clear,sky is clear,775,390,324,453,716,1471,1925,4,1,4,11,2012,1
01-11-2012 05:00,1,117,59,1,20,8,8,268.96,0,0,1,Clear,sky is clear,2572,775,390,324,453,716,1471,5,1,4,11,2012,1
01-11-2012 06:00,1,298,59,2,60,9,9,268.61,0,0,1,Clear,sky is clear,5595,2572,775,390,324,453,716,6,1,4,11,2012,1
01-11-2012 07:00,1,264,59,1,50,6,6,268.74,0,0,1,Clear,sky is clear,6852,5595,2572,775,390,324,453,7,1,4,11,2012,1
01-11-2012 08:00,1,287,59,1,60,3,3,268.45,0,0,20,Clouds,few clouds,5892,6852,5595,2572,775,390,324,8,1,4,11,2012,1
01-11-2012 09:00,1,56,59,1,60,3,3,270.9,0,0,1,Clear,sky is clear,5327,5892,6852,5595,2572,775,390,9,1,4,11,2012,1
01-11-2012 10:00,1,143,59,1,60,3,3,273.45,0,0,1,Clear,sky is clear,4756,5327,5892,6852,5595,2572,775,10,1,4,11,2012,1
01-11-2012 11:00,1,33,59,1,50,1,1,275.9,0,0,20,Clouds,few clouds,5073,4756,5327,5892,6852,5595,2572,11,1,4,11,2012,1
01-11-2012 12:00,1,126,59,2,60,4,4,278.7,0,0,20,Clouds,few clouds,5286,5073,4756,5327,5892,6852,5595,12,1,4,11,2012,1
01-11-2012 13:00,1,248,59,3,70,2,2,280.25,0,0,20,Clouds,few clouds,5189,5286,5073,4756,5327,5892,6852,13,1,4,11,2012,1
01-11-2012 14:00,1,50,59,2,80,1,1,281.67,0,0,1,Clear,sky is clear,5495,5189,5286,5073,4756,5327,5892,14,1,4,11,2012,1
01-11-2012 15:00,1,259,55,2,90,2,2,283.03,0,0,1,Clear,sky is clear,5713,5495,5189,5286,5073,4756,5327,15,1,4,11,2012,1
01-11-2012 16:00,1,98,60,2,110,2,2,283.13,0,0,1,Clear,sky is clear,6317,5713,5495,5189,5286,5073,4756,16,1,4,11,2012,1
01-11-2012 17:00,1,101,69,0,0,6,6,283.04,0,0,20,Clouds,few clouds,6306,6317,5713,5495,5189,5286,5073,17,1,4,11,2012,1
01-11-2012 18:00,1,90,69,0,0,8,8,281.3,0,0,20,Clouds,few clouds,4867,6306,6317,5713,5495,5189,5286,18,1,4,11,2012,1
01-11-2012 19:00,1,139,52,0,0,7,7,279.84,0,0,40,Clouds,scattered clouds,3501,4867,6306,6317,5713,5495,5189,19,1,4,11,2012,1
01-11-2012 20:00,1,100,52,0,0,8,8,278.88,0,0,40,Clouds,scattered clouds,3110,3501,4867,6306,6317,5713,5495,20,1,4,11,2012,1
01-11-2012 21:00,1,109,52,2,100,6,6,278.51,0,0,90,Clouds,overcast clouds,2727,3110,3501,4867,6306,6317,5713,21,1,4,11,2012,1
01-11-2012 22:00,1,87,52,2,70,6,6,279.26,0,0,90,Clouds,overcast clouds,1825,2727,3110,3501,4867,6306,6317,22,1,4,11,2012,1
01-11-2012 23:00,1,52,52,2,80,5,5,279.21,0,0,90,Drizzle,light intensity drizzle,1222,1825,2727,3110,3501,4867,6306,23,1,4,11,2012,1
02-11-2012 00:00,1,132,56,2,80,6,6,278.85,0,0,90,Clouds,overcast clouds,611,1222,1825,2727,3110,3501,4867,0,2,5,11,2012,1
02-11-2012 01:00,1,297,56,2,60,2,2,277.59,0,0,75,Haze,haze,441,611,1222,1825,2727,3110,3501,1,2,5,11,2012,1
02-11-2012 02:00,1,32,56,2,70,7,7,277.01,0,0,40,Clouds,scattered clouds,331,441,611,1222,1825,2727,3110,2,2,5,11,2012,1
02-11-2012 03:00,1,153,64,2,60,5,5,277.15,0,0,75,Clouds,broken clouds,365,331,441,611,1222,1825,2727,3,2,5,11,2012,1
02-11-2012 04:00,1,267,64,0,0,6,6,277.9,0,0,75,Clouds,broken clouds,708,365,331,441,611,1222,1825,4,2,5,11,2012,1
02-11-2012 05:00,1,16,64,0,0,7,7,278.31,0,0,90,Clouds,overcast clouds,2379,708,365,331,441,611,1222,5,2,5,11,2012,1
02-11-2012 06:00,1,286,74,0,0,4,4,278.63,0,0,90,Clouds,overcast clouds,5236,2379,708,365,331,441,611,6,2,5,11,2012,1
02-11-2012 07:00,1,195,80,0,0,9,9,278.22,0,0,90,Clouds,overcast clouds,6509,5236,2379,708,365,331,441,7,2,5,11,2012,1
02-11-2012 08:00,1,104,80,0,0,7,7,277.58,0,0,75,Clouds,broken clouds,5723,6509,5236,2379,708,365,331,8,2,5,11,2012,1
02-11-2012 09:00,1,34,80,0,0,9,9,278.02,0,0,40,Clouds,scattered clouds,5239,5723,6509,5236,2379,708,365,9,2,5,11,2012,1
02-11-2012 10:00,1,236,80,0,0,8,8,278.37,0,0,90,Clouds,overcast clouds,4723,5239,5723,6509,5236,2379,708,10,2,5,11,2012,1
02-11-2012 11:00,1,182,92,0,0,4,4,278.78,0,0,90,Clouds,overcast clouds,5330,4723,5239,5723,6509,5236,2379,11,2,5,11,2012,1
02-11-2012 12:00,1,144,86,1,50,9,9,278.78,0,0,75,Clouds,broken clouds,5403,5330,4723,5239,5723,6509,5236,12,2,5,11,2012,1
02-11-2012 13:00,1,297,86,1,40,5,5,279.59,0,0,75,Clouds,broken clouds,5446,5403,5330,4723,5239,5723,6509,13,2,5,11,2012,1
02-11-2012 14:00,1,78,86,1,60,6,6,279.64,0,0,1,Clear,sky is clear,5669,5446,5403,5330,4723,5239,5723,14,2,5,11,2012,1
02-11-2012 15:00,1,290,80,1,60,6,6,280,0,0,40,Clouds,scattered clouds,6093,5669,5446,5403,5330,4723,5239,15,2,5,11,2012,1
02-11-2012 16:00,1,240,80,0,0,9,9,279.76,0,0,40,Clouds,scattered clouds,6323,6093,5669,5446,5403,5330,4723,16,2,5,11,2012,1
02-11-2012 17:00,1,267,80,0,0,5,5,278.9,0,0,40,Clouds,scattered clouds,5856,6323,6093,5669,5446,5403,5330,17,2,5,11,2012,1
02-11-2012 18:00,1,182,80,2,100,6,6,277.06,0,0,40,Clouds,scattered clouds,4987,5856,6323,6093,5669,5446,5403,18,2,5,11,2012,1
02-11-2012 19:00,1,41,80,0,68,8,8,275.29,0,0,40,Clouds,scattered clouds,3681,4987,5856,6323,6093,5669,5446,19,2,5,11,2012,1
02-11-2012 20:00,1,209,30,1,85,4,4,274.98,0,0,20,Clouds,few clouds,2902,3681,4987,5856,6323,6093,5669,20,2,5,11,2012,1
02-11-2012 21:00,1,89,60,2,102,5,5,273.31,0,0,20,Clouds,few clouds,2929,2902,3681,4987,5856,6323,6093,21,2,5,11,2012,1
02-11-2012 22:00,1,84,60,2,102,8,8,272.77,0,0,1,Clear,sky is clear,2728,2929,2902,3681,4987,5856,6323,22,2,5,11,2012,1
02-11-2012 23:00,1,273,60,1,112,6,6,272.06,0,0,1,Clear,sky is clear,1693,2728,2929,2902,3681,4987,5856,23,2,5,11,2012,1
03-11-2012 00:00,1,94,30,1,107,9,9,272.01,0,0,20,Clouds,few clouds,1166,1693,2728,2929,2902,3681,4987,0,3,6,11,2012,1
03-11-2012 01:00,1,226,60,2,102,7,7,271.8,0,0,75,Clouds,broken clouds,724,1166,1693,2728,2929,2902,3681,1,3,6,11,2012,1
03-11-2012 02:00,1,130,60,2,102,5,5,271.3,0,0,75,Clouds,broken clouds,568,724,1166,1693,2728,2929,2902,2,3,6,11,2012,1
03-11-2012 03:00,1,29,60,2,102,4,4,270.41,0,0,20,Clouds,few clouds,343,568,724,1166,1693,2728,2929,3,3,6,11,2012,1
03-11-2012 04:00,1,158,60,2,102,8,8,269.9,0,0,20,Clouds,few clouds,383,343,568,724,1166,1693,2728,4,3,6,11,2012,1
03-11-2012 05:00,1,16,60,2,102,5,5,269.56,0,0,1,Clear,sky is clear,703,383,343,568,724,1166,1693,5,3,6,11,2012,1
03-11-2012 06:00,1,95,79,3,66,7,7,269.39,0,0,20,Clouds,few clouds,1229,703,383,343,568,724,1166,6,3,6,11,2012,1
03-11-2012 07:00,1,156,79,3,66,2,2,269.24,0,0,20,Clouds,few clouds,2057,1229,703,383,343,568,724,7,3,6,11,2012,1
03-11-2012 08:00,1,196,79,3,66,3,3,268.99,0,0,40,Clouds,scattered clouds,3246,2057,1229,703,383,343,568,8,3,6,11,2012,1
03-11-2012 09:00,1,202,79,3,66,8,8,271.47,0,0,75,Clouds,broken clouds,4390,3246,2057,1229,703,383,343,9,3,6,11,2012,1
03-11-2012 10:00,1,291,79,3,66,8,8,272.85,0,0,75,Clouds,broken clouds,4573,4390,3246,2057,1229,703,383,10,3,6,11,2012,1
03-11-2012 11:00,1,197,79,3,66,2,2,273.93,0,0,75,Clouds,broken clouds,4269,4573,4390,3246,2057,1229,703,11,3,6,11,2012,1
03-11-2012 12:00,1,27,90,3,112,1,1,274.85,0,0,75,Clouds,broken clouds,4833,4269,4573,4390,3246,2057,1229,12,3,6,11,2012,1
03-11-2012 13:00,1,158,90,3,112,5,5,275.43,0,0,75,Clouds,broken clouds,4442,4833,4269,4573,4390,3246,2057,13,3,6,11,2012,1
03-11-2012 14:00,1,55,90,3,112,7,7,275.73,0,0,40,Clouds,scattered clouds,4397,4442,4833,4269,4573,4390,3246,14,3,6,11,2012,1
03-11-2012 15:00,1,21,90,3,112,3,3,275.9,0,0,40,Clouds,scattered clouds,4314,4397,4442,4833,4269,4573,4390,15,3,6,11,2012,1
03-11-2012 16:00,1,239,91,2,91,7,7,276.29,0,0,75,Clouds,broken clouds,4413,4314,4397,4442,4833,4269,4573,16,3,6,11,2012,1
03-11-2012 17:00,1,122,93,2,70,1,1,276.41,0,0,75,Clouds,broken clouds,4125,4413,4314,4397,4442,4833,4269,17,3,6,11,2012,1
03-11-2012 18:00,1,169,65,3,150,6,6,276.29,0,0,75,Clouds,broken clouds,4004,4125,4413,4314,4397,4442,4833,18,3,6,11,2012,1
03-11-2012 19:00,1,236,86,0,0,4,4,276.13,0,0,90,Clouds,overcast clouds,3404,4004,4125,4413,4314,4397,4442,19,3,6,11,2012,1
03-11-2012 20:00,1,192,86,2,110,3,3,275.93,0,0,90,Clouds,overcast clouds,2777,3404,4004,4125,4413,4314,4397,20,3,6,11,2012,1
03-11-2012 21:00,1,64,70,2,130,4,4,275.93,0,0,90,Clouds,overcast clouds,2579,2777,3404,4004,4125,4413,4314,21,3,6,11,2012,1
03-11-2012 22:00,1,275,70,2,140,8,8,275.67,0,0,90,Clouds,overcast clouds,2552,2579,2777,3404,4004,4125,4413,22,3,6,11,2012,1
03-11-2012 23:00,1,44,70,2,150,6,6,275.58,0,0,90,Clouds,overcast clouds,1952,2552,2579,2777,3404,4004,4125,23,3,6,11,2012,1
04-11-2012 00:00,1,89,75,3,160,3,3,275.67,0,0,90,Clouds,overcast clouds,2125,1952,2552,2579,2777,3404,4004,0,4,7,11,2012,1
04-11-2012 01:00,1,15,70,3,200,8,8,275.6,0,0,90,Clouds,overcast clouds,730,2125,1952,2552,2579,2777,3404,1,4,7,11,2012,1
04-11-2012 01:00,1,136,65,4,190,6,6,275.77,0,0,90,Clouds,overcast clouds,730,730,2125,1952,2552,2579,2777,1,4,7,11,2012,1
04-11-2012 02:00,1,77,70,5,200,1,1,275.42,0,0,90,Clouds,overcast clouds,345,730,730,2125,1952,2552,2579,2,4,7,11,2012,1
04-11-2012 03:00,1,199,75,6,180,4,4,275.47,0,0,90,Clouds,overcast clouds,223,345,730,730,2125,1952,2552,3,4,7,11,2012,1
04-11-2012 05:00,1,253,75,6,200,2,2,275.33,0,0,90,Clouds,overcast clouds,488,223,345,730,730,2125,1952,5,4,7,11,2012,1
04-11-2012 06:00,1,18,93,3,210,5,5,275.08,0,0,90,Clouds,overcast clouds,710,488,223,345,730,730,2125,6,4,7,11,2012,1
04-11-2012 07:00,1,166,100,4,190,1,1,275.08,0,0,90,Clouds,overcast clouds,1165,710,488,223,345,730,730,7,4,7,11,2012,1
04-11-2012 08:00,1,80,93,3,200,7,7,275.09,0,0,90,Rain,light rain,2067,1165,710,488,223,345,730,8,4,7,11,2012,1
04-11-2012 08:00,1,143,93,3,180,1,1,275.09,0,0,90,Snow,heavy snow,2067,2067,1165,710,488,223,345,8,4,7,11,2012,1
04-11-2012 09:00,1,258,86,4,200,5,5,275.44,0,0,90,Clouds,overcast clouds,2911,2067,2067,1165,710,488,223,9,4,7,11,2012,1
04-11-2012 10:00,1,53,93,3,220,8,8,276.1,0,0,90,Clouds,overcast clouds,3527,2911,2067,2067,1165,710,488,10,4,7,11,2012,1
04-11-2012 11:00,1,125,100,4,220,6,6,276.45,0,0,90,Clouds,overcast clouds,3765,3527,2911,2067,2067,1165,710,11,4,7,11,2012,1
04-11-2012 12:00,1,237,100,4,260,3,3,276.76,0,0,90,Clouds,overcast clouds,4063,3765,3527,2911,2067,2067,1165,12,4,7,11,2012,1
04-11-2012 13:00,1,66,80,6,310,5,5,277.11,0,0,90,Clouds,overcast clouds,4043,4063,3765,3527,2911,2067,2067,13,4,7,11,2012,1
04-11-2012 14:00,1,253,81,5,280,4,4,278.13,0,0,90,Clouds,overcast clouds,4200,4043,4063,3765,3527,2911,2067,14,4,7,11,2012,1
04-11-2012 15:00,1,66,75,5,300,5,5,278.44,0,0,90,Clouds,overcast clouds,4105,4200,4043,4063,3765,3527,2911,15,4,7,11,2012,1
04-11-2012 16:00,1,152,65,6,330,3,3,278.44,0,0,90,Clouds,overcast clouds,4015,4105,4200,4043,4063,3765,3527,16,4,7,11,2012,1
04-11-2012 17:00,1,201,70,7,290,9,9,278.09,0,0,90,Clouds,overcast clouds,3620,4015,4105,4200,4043,4063,3765,17,4,7,11,2012,1
04-11-2012 18:00,1,16,75,4,290,8,8,277.72,0,0,90,Clouds,overcast clouds,3652,3620,4015,4105,4200,4043,4063,18,4,7,11,2012,1
04-11-2012 19:00,1,284,75,5,290,5,5,277.41,0,0,90,Clouds,overcast clouds,2837,3652,3620,4015,4105,4200,4043,19,4,7,11,2012,1
04-11-2012 20:00,1,143,86,4,290,3,3,277.2,0,0,90,Clouds,overcast clouds,2446,2837,3652,3620,4015,4105,4200,20,4,7,11,2012,1
04-11-2012 21:00,1,48,80,5,320,9,9,277.06,0,0,90,Clouds,overcast clouds,1950,2446,2837,3652,3620,4015,4105,21,4,7,11,2012,1
04-11-2012 22:00,1,202,75,5,320,3,3,276.7,0,0,90,Clouds,overcast clouds,1451,1950,2446,2837,3652,3620,4015,22,4,7,11,2012,1
04-11-2012 23:00,1,34,75,6,330,1,1,276.54,0,0,90,Rain,light rain,999,1451,1950,2446,2837,3652,3620,23,4,7,11,2012,1
05-11-2012 00:00,1,111,75,5,330,7,7,276.07,0,0,90,Clouds,overcast clouds,1720,999,1451,1950,2446,2837,3652,0,5,1,11,2012,1
05-11-2012 01:00,1,160,75,5,320,6,6,275.67,0,0,75,Clouds,broken clouds,1299,1720,999,1451,1950,2446,2837,1,5,1,11,2012,1
05-11-2012 02:00,1,226,75,5,330,8,8,274.97,0,0,40,Clouds,scattered clouds,304,1299,1720,999,1451,1950,2446,2,5,1,11,2012,1
05-11-2012 03:00,1,239,80,3,330,1,1,274.86,0,0,20,Clouds,few clouds,412,304,1299,1720,999,1451,1950,3,5,1,11,2012,1
05-11-2012 04:00,1,276,80,4,340,5,5,273.45,0,0,75,Mist,mist,753,412,304,1299,1720,999,1451,4,5,1,11,2012,1
05-11-2012 05:00,1,171,86,4,320,2,2,272.66,0,0,20,Clouds,few clouds,2562,753,412,304,1299,1720,999,5,5,1,11,2012,1
05-11-2012 06:00,1,296,86,4,330,1,1,272.18,0,0,20,Clouds,few clouds,5658,2562,753,412,304,1299,1720,6,5,1,11,2012,1
05-11-2012 07:00,1,175,86,2,320,1,1,272.32,0,0,1,Clear,sky is clear,6877,5658,2562,753,412,304,1299,7,5,1,11,2012,1
05-11-2012 08:00,1,256,86,3,320,6,6,272.69,0,0,90,Clouds,overcast clouds,5981,6877,5658,2562,753,412,304,8,5,1,11,2012,1
05-11-2012 09:00,1,183,86,3,310,4,4,274.26,0,0,90,Clouds,overcast clouds,4999,5981,6877,5658,2562,753,412,9,5,1,11,2012,1
05-11-2012 10:00,1,18,86,2,310,9,9,275.99,0,0,90,Clouds,overcast clouds,4408,4999,5981,6877,5658,2562,753,10,5,1,11,2012,1
05-11-2012 11:00,1,285,86,2,310,7,7,277.35,0,0,90,Clouds,overcast clouds,4575,4408,4999,5981,6877,5658,2562,11,5,1,11,2012,1
05-11-2012 12:00,1,68,80,2,320,5,5,277.83,0,0,90,Clouds,overcast clouds,4710,4575,4408,4999,5981,6877,5658,12,5,1,11,2012,1
05-11-2012 13:00,1,94,80,1,310,9,9,278.47,0,0,90,Clouds,overcast clouds,4648,4710,4575,4408,4999,5981,6877,13,5,1,11,2012,1
05-11-2012 14:00,1,159,75,1,330,2,2,278.71,0,0,46,Clear,sky is clear,4968,4648,4710,4575,4408,4999,5981,14,5,1,11,2012,1
05-11-2012 16:00,1,69,75,0,0,7,7,280.56,0,0,46,Clear,sky is clear,6124,4968,4648,4710,4575,4408,4999,16,5,1,11,2012,1
05-11-2012 17:00,1,134,70,0,0,1,1,280.56,0,0,46,Clear,sky is clear,6134,6124,4968,4648,4710,4575,4408,17,5,1,11,2012,1
05-11-2012 18:00,1,50,65,2,210,3,3,279.26,0,0,46,Clear,sky is clear,4265,6134,6124,4968,4648,4710,4575,18,5,1,11,2012,1
05-11-2012 20:00,1,182,65,0,0,5,5,280.56,0,0,46,Clear,sky is clear,2415,4265,6134,6124,4968,4648,4710,20,5,1,11,2012,1
05-11-2012 21:00,1,269,65,1,220,3,3,280.56,0,0,46,Clear,sky is clear,1963,2415,4265,6134,6124,4968,4648,21,5,1,11,2012,1
05-11-2012 22:00,1,182,56,2,190,4,4,280.56,0,0,46,Clear,sky is clear,1454,1963,2415,4265,6134,6124,4968,22,5,1,11,2012,1
05-11-2012 23:00,1,195,56,2,170,4,4,280.56,0,0,46,Clear,sky is clear,938,1454,1963,2415,4265,6134,6124,23,5,1,11,2012,1
06-11-2012 00:00,1,250,56,3,160,1,1,280.56,0,0,46,Clear,sky is clear,537,938,1454,1963,2415,4265,6134,0,6,2,11,2012,1
06-11-2012 01:00,1,103,75,2,160,3,3,274.41,0,0,98,Clear,sky is clear,313,537,938,1454,1963,2415,4265,1,6,2,11,2012,1
06-11-2012 02:00,1,72,70,3,170,6,6,274.41,0,0,98,Clear,sky is clear,256,313,537,938,1454,1963,2415,2,6,2,11,2012,1
06-11-2012 03:00,1,230,70,3,160,1,1,274.41,0,0,98,Clear,sky is clear,356,256,313,537,938,1454,1963,3,6,2,11,2012,1
06-11-2012 04:00,1,17,69,3,170,2,2,274.41,0,0,98,Clear,sky is clear,788,356,256,313,537,938,1454,4,6,2,11,2012,1
06-11-2012 05:00,1,222,69,4,170,2,2,274.41,0,0,98,Clear,sky is clear,2565,788,356,256,313,537,938,5,6,2,11,2012,1
06-11-2012 06:00,1,218,74,4,170,5,5,274.41,0,0,98,Clear,sky is clear,5330,2565,788,356,256,313,537,6,6,2,11,2012,1
06-11-2012 07:00,1,218,74,4,170,6,6,274.91,0,0,99,Clear,sky is clear,6181,5330,2565,788,356,256,313,7,6,2,11,2012,1
06-11-2012 08:00,1,94,74,5,160,7,7,274.91,0,0,99,Clear,sky is clear,6182,6181,5330,2565,788,356,256,8,6,2,11,2012,1
06-11-2012 09:00,1,216,74,3,160,5,5,274.91,0,0,99,Clear,sky is clear,5720,6182,6181,5330,2565,788,356,9,6,2,11,2012,1
06-11-2012 10:00,1,162,74,4,160,7,7,274.91,0,0,99,Clear,sky is clear,4612,5720,6182,6181,5330,2565,788,10,6,2,11,2012,1
06-11-2012 12:00,1,170,74,3,140,6,6,277.12,0,0,90,Mist,mist,4666,4612,5720,6182,6181,5330,2565,12,6,2,11,2012,1
06-11-2012 13:00,1,125,86,5,160,5,5,278.04,0,0,90,Clouds,overcast clouds,5022,4666,4612,5720,6182,6181,5330,13,6,2,11,2012,1
06-11-2012 14:00,1,260,86,5,160,2,2,278.19,0,0,90,Clouds,overcast clouds,5490,5022,4666,4612,5720,6182,6181,14,6,2,11,2012,1
06-11-2012 15:00,1,192,86,3,160,9,9,278.38,0,0,90,Clouds,overcast clouds,5973,5490,5022,4666,4612,5720,6182,15,6,2,11,2012,1
06-11-2012 16:00,1,173,86,2,180,3,3,278.59,0,0,90,Mist,mist,6201,5973,5490,5022,4666,4612,5720,16,6,2,11,2012,1
06-11-2012 17:00,1,89,75,3,180,6,6,278.65,0,0,90,Mist,mist,5453,6201,5973,5490,5022,4666,4612,17,6,2,11,2012,1
06-11-2012 18:00,1,96,65,3,210,1,1,278.74,0,0,90,Mist,mist,3921,5453,6201,5973,5490,5022,4666,18,6,2,11,2012,1
06-11-2012 18:00,1,16,75,4,200,9,9,278.74,0,0,90,Haze,haze,3921,3921,5453,6201,5973,5490,5022,18,6,2,11,2012,1
06-11-2012 19:00,1,17,50,5,210,6,6,278.87,0,0,90,Haze,haze,2835,3921,3921,5453,6201,5973,5490,19,6,2,11,2012,1
06-11-2012 19:00,1,45,53,4,210,9,9,278.87,0,0,90,Mist,mist,2835,2835,3921,3921,5453,6201,5973,19,6,2,11,2012,1
06-11-2012 20:00,1,260,50,3,220,8,8,279.02,0,0,90,Haze,haze,2450,2835,2835,3921,3921,5453,6201,20,6,2,11,2012,1
06-11-2012 20:00,1,109,50,2,250,5,5,279.02,0,0,90,Mist,mist,2450,2450,2835,2835,3921,3921,5453,20,6,2,11,2012,1
06-11-2012 21:00,1,280,70,3,360,2,2,278.84,0,0,90,Mist,mist,2078,2450,2450,2835,2835,3921,3921,21,6,2,11,2012,1
06-11-2012 21:00,1,295,61,2,0,7,7,278.84,0,0,90,Drizzle,heavy intensity drizzle,2078,2078,2450,2450,2835,2835,3921,21,6,2,11,2012,1
06-11-2012 21:00,1,88,57,3,330,2,2,278.84,0,0,90,Haze,haze,2078,2078,2078,2450,2450,2835,2835,21,6,2,11,2012,1
06-11-2012 22:00,1,230,70,2,10,4,4,278.56,0,0,90,Haze,haze,1671,2078,2078,2078,2450,2450,2835,22,6,2,11,2012,1
06-11-2012 22:00,1,205,75,2,30,1,1,278.56,0,0,90,Rain,light rain,1671,1671,2078,2078,2078,2450,2450,22,6,2,11,2012,1
06-11-2012 22:00,1,235,75,2,20,2,2,278.56,0,0,90,Drizzle,drizzle,1671,1671,1671,2078,2078,2078,2450,22,6,2,11,2012,1
06-11-2012 23:00,1,67,80,2,20,6,6,278.5,0,0,90,Mist,mist,1472,1671,1671,1671,2078,2078,2078,23,6,2,11,2012,1
06-11-2012 23:00,1,96,70,1,10,3,3,278.5,0,0,90,Haze,haze,1472,1472,1671,1671,1671,2078,2078,23,6,2,11,2012,1
07-11-2012 00:00,1,106,86,0,0,9,9,278.03,0,0,90,Rain,light rain,792,1472,1472,1671,1671,1671,2078,0,7,3,11,2012,1
07-11-2012 00:00,1,179,86,2,10,8,8,278.03,0,0,90,Haze,haze,792,792,1472,1472,1671,1671,1671,0,7,3,11,2012,1
07-11-2012 00:00,1,155,86,3,20,4,4,278.03,0,0,90,Mist,mist,792,792,792,1472,1472,1671,1671,0,7,3,11,2012,1
07-11-2012 01:00,1,193,93,2,10,4,4,277.28,0,0,90,Mist,mist,811,792,792,792,1472,1472,1671,1,7,3,11,2012,1
07-11-2012 01:00,1,27,86,3,30,4,4,277.28,0,0,90,Rain,light rain,811,811,792,792,792,1472,1472,1,7,3,11,2012,1
07-11-2012 02:00,1,152,93,3,20,6,6,277.06,0,0,90,Rain,light rain,671,811,811,792,792,792,1472,2,7,3,11,2012,1
07-11-2012 02:00,1,71,93,3,20,8,8,277.06,0,0,90,Mist,mist,671,671,811,811,792,792,792,2,7,3,11,2012,1
